protein,ADOL,AGED,CHLD,INFT,MDAG
interleukin-26,0.04524560649128911,0.050019875362867845,0.030180312437490666,0.0,0.05470813698754252
interleukin-1_receptor-associated_kinase-like_2,0.0,0.008336965924710053,0.009122508357410767,0.0,0.008078698188915507
dna_mismatch_repair_protein_mlh1,0.0,0.01321449149581427,0.0,0.0,0.016159652661909843
intercellular_adhesion_molecule_4,0.0,0.01321279034516486,0.02738334084744134,0.009519096126556468,0.0128033140775955
hydroxycarboxylic_acid_receptor_2,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
short_transient_receptor_potential_channel_7,0.014089437290706025,0.019359531754749214,0.0,0.00951877685225067,0.026852322027496118
lysosome-associated_membrane_glycoprotein_1,0.04688230309378748,0.054462862420290706,0.043645320149902925,0.049989833475378456,0.053356289084036314
histone_deacetylase_9,0.0,0.026443848952542932,0.00911912374672904,0.009517114314835462,0.02796991433331306
netrin-1,0.044758967096259185,0.06149059217512409,0.04812405155147729,0.05039990789449323,0.06405358041497042
collagen_alpha-1(ii)_chain,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
"glyceraldehyde-3-phosphate_dehydrogenase,_testis-specific",0.0,0.0,0.0,0.0,0.008078829764618557
guanine_nucleotide-binding_protein_subunit_beta-4,0.008890702810023778,0.0,0.009122489628357872,0.0,0.008078681602867043
interferon_regulatory_factor_8,0.022960430152292585,0.040612336439726046,0.018221434124999956,0.00950630408208614,0.03973534669017002
nicastrin,0.0,0.04019735884345027,0.009107654176493295,0.0,0.042547089171041295
ets_domain-containing_transcription_factor_erf,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
small_proline-rich_protein_3,0.0,0.01935890188414375,0.0,0.015091247035407979,0.018758861530874686
destrin,0.008886592305805125,0.028859405062516403,0.0,0.015085243776335132,0.030789181017363686
solute_carrier_family_13_member_2,0.0,0.008336634619564309,0.0,0.0,0.02268557447230353
nesprin-2,0.0,0.013213976523647582,0.009121841522208905,0.0,0.024242817377528515
mhc_class_ii_regulatory_factor_rfx1,0.00889078742563151,0.0,0.0,0.0,0.00807875849021421
interleukin-37,0.0650648735937294,0.0675534786016125,0.060199021425791685,0.04241034294556262,0.08106327122042373
transient_receptor_potential_cation_channel_subfamily_m_member_2,0.017780121113506703,0.021554139148045735,0.0,0.009518049007819574,0.027966333509366656
mitogen-activated_protein_kinase_9,0.008888896710026947,0.021556747752718715,0.009120636442075421,0.0,0.024247952693101833
intersectin-2,0.008890422890694943,0.008336686323761342,0.009122202411337052,0.00952032734317297,0.012804970080731622
eif-2-alpha_kinase_gcn2,0.008890469742384178,0.00833673025731115,0.0,0.0,0.01615974737839791
fibroblast_growth_factor_21,0.06076788641068467,0.06702323721272992,0.0547062302806311,0.04436470506674798,0.07872823393576157
secreted_and_transmembrane_protein_1,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
period_circadian_protein_homolog_2,0.03291821826331962,0.02153490049545747,0.028912979613188748,0.015075636523129748,0.03933108461836694
alpha-tectorin,0.026679697060660118,0.013207402684301333,0.028934952964919373,0.01903653522138694,0.02684354814286041
tryptophan_5-hydroxylase_2,0.008889963136382099,0.013213815943519898,0.014459391651846502,0.009519835014336703,0.016158826546850063
girdin,0.03535487205368293,0.05847539946355831,0.03786065844915575,0.009457983794764745,0.05792131987167912
transcription_factor_p65,0.0,0.01321352921698014,0.009121966057869465,0.009520080674410465,0.018761603577879586
galactocerebrosidase,0.04595745938172971,0.02602476099407969,0.05981735313149786,0.06878335662440323,0.03750276765868482
tyrosine-protein_phosphatase_non-receptor_type_7,0.008890352029191471,0.008336619875839332,0.009122129702424802,0.015091626013964911,0.0
"atp-dependent_6-phosphofructokinase,_muscle_type",0.02496569841988086,0.016671826182567847,0.009119505393840481,0.009517512618366412,0.02796827549870302
carbonic_anhydrase_13,0.01778406082119891,0.013213393976294254,0.014458929908667553,0.0,0.016158310534273773
triggering_receptor_expressed_on_myeloid_cells_1,0.059982488083896314,0.07787803095379904,0.060668367667126945,0.06386982607445958,0.08858778989469737
"dna-directed_rna_polymerases_i,_ii,_and_iii_subunit_rpabc2",0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
asporin,0.031778227319497185,0.048662114623627455,0.009081087624366806,0.0,0.05368357809401518
lamin-b_receptor,0.017780489354350816,0.016672012985477967,0.02118508441363543,0.009517619259296731,0.026850921502048725
complement_component_c7,0.020649836772270017,0.0,0.014458645701638875,0.00951934389250554,0.016157992923948913
interleukin-17c,0.04603931033156008,0.04717858234542892,0.03934177082410936,0.00948443265340851,0.04873062648203187
r-spondin-1,0.008890615468158603,0.008336866906611819,0.0,0.0,0.012805247452088496
polyadenylate-binding_protein_4,0.008889717576589148,0.019362160858384145,0.009121478709200975,0.0,0.01876144068159083
f-box_only_protein_32,0.02634160842050808,0.062375467380645006,0.02090704396116691,0.009393396641450006,0.06341487343529811
amyloid_beta_a4_precursor_protein-binding_family_a_member_1,0.008888423393814243,0.025023350090893716,0.0,0.0,0.02562269633397693
androgen_receptor,0.08129138611467089,0.11949180615419921,0.07459124515436501,0.07502469652681922,0.12318596303611501
fanconi-associated_nuclease_1,0.008890400314094181,0.013214465753393509,0.009122179246148577,0.0,0.01280493756341486
dna_topoisomerase_2-alpha,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
interleukin-17_receptor_b,0.04223635695974788,0.04643804290574366,0.03363099141691637,0.0,0.053127443227096637
histone_deacetylase_2,0.01775716220266874,0.04019293457044595,0.018221683230549932,0.0,0.03975505752765677
c-c_motif_chemokine_24,0.056689980185157536,0.04145712279213127,0.04700816357780774,0.03384497792173538,0.05990316425378697
bone_morphogenetic_protein_receptor_type-1a,0.02064287463188411,0.02155095334148175,0.02118177934665987,0.015085099632968604,0.027967034524121213
cytosol_aminopeptidase,0.02496469915791998,0.02643402083163653,0.02357869792279097,0.009514695861372045,0.02991804998317081
long-chain-fatty-acid--coa_ligase_4,0.0,0.008336940456740959,0.0,0.0,0.012805360423497815
dual_specificity_protein_phosphatase_8,0.0,0.00833699234126106,0.0,0.00952067680897472,0.0
vacuole_membrane_protein_1,0.0,0.01667611020112116,0.0,0.0,0.018762201809852164
"trifunctional_enzyme_subunit_beta,_mitochondrial",0.0,0.0,0.0,0.0,0.008078829764618557
insulin-like_growth_factor-binding_protein_5,0.05448560040778814,0.06519749760169966,0.05600446953323419,0.03729987235092068,0.06793655745280358
"indoleamine_2,3-dioxygenase_1",0.03282600750388467,0.04679583800764332,0.023498674925611158,0.02202706759189733,0.04941537222696727
fibroblast_growth_factor_10,0.03627099343915557,0.04279605265930692,0.03640827434556462,0.04772749478975847,0.048152923818502766
guanine_nucleotide-binding_protein_g(i)/g(s)/g(t)_subunit_beta-1,0.00889078742563151,0.0,0.0,0.0,0.00807875849021421
serine/threonine-protein_kinase_b-raf,0.02947540129880833,0.04488919869573393,0.028855982977904534,0.022041807144058706,0.045364296905613416
p2y_purinoceptor_11,0.00888939129630329,0.0,0.01824436908486102,0.0,0.02796507171000293
e3_sumo-protein_ligase_ranbp2,0.02809135373180119,0.03399977175236954,0.04912435566283002,0.04947673831295133,0.03793990583433267
"cytochrome_b-c1_complex_subunit_2,_mitochondrial",0.0,0.0,0.0,0.0,0.008078829764618557
"solute_carrier_family_2,_facilitated_glucose_transporter_member_12",0.0,0.013212994415577066,0.0,0.030192062967992716,0.012803599291882925
tumor_necrosis_factor_receptor_superfamily_member_edar,0.022980291958564558,0.008332316462226007,0.02561470713165503,0.030209955246377016,0.022677306208598626
inversin,0.020644679574120275,0.027694956173384,0.02737907879383132,0.015086160392669279,0.026835755103509596
udp-glucuronosyltransferase_2b4,0.0,0.0,0.0,0.015091917474917246,0.008078518875646475
mds1_and_evi1_complex_locus_protein_evi1,0.03066687544100099,0.04924843038636871,0.040624514949878204,0.028457428953256057,0.05190190518172237
zinc_finger_protein_202,0.0,0.008336724463942279,0.009122244145239109,0.0,0.016159736148650208
protein_ric-3,0.0,0.0,0.0,0.0,0.008078829764618557
fibronectin,0.09603501136688333,0.11973149598985557,0.08045815895654701,0.09452339186150566,0.14212049848454517
mucin-16,0.07948803856593972,0.15806923953480248,0.047911666998744426,0.039244192996226446,0.1671041652820467
transcription_factor_7,0.0453545107669903,0.055217556053652396,0.03973571741670281,0.026417484506811292,0.06136443640143357
h(+)/cl(-)_exchange_transporter_5,0.04453899405941969,0.03166534922368112,0.04883426717108357,0.03621008325523269,0.037934272410612695
a_disintegrin_and_metalloproteinase_with_thrombospondin_motifs_2,0.01777785686780508,0.025009476211853537,0.025619361965127107,0.015085219644039409,0.03077525827890562
cytochrome_p450_2c8,0.022989108849313645,0.008334224715871733,0.014455869730093388,0.0,0.027971095544309214
dna_repair_protein_rad51_homolog_2,0.008870798272861743,0.04358368880584261,0.009102066166040224,0.0,0.04607306727191777
solute_carrier_organic_anion_transporter_family_member_1b1,0.014069308339522957,0.039716706241998856,0.00910712258741581,0.03723657777024113,0.03890825597893481
zinc_finger_protein_382,0.0,0.0,0.009122622981627181,0.0,0.0
heat_shock_70_kda_protein_4,0.0,0.0,0.0,0.0,0.008078829764618557
poly(rc)-binding_protein_2,0.0,0.028852120440290247,0.009120486154774201,0.0,0.028976506793843535
glutathione_s-transferase_mu_2,0.014086805068946438,0.023409443250080472,0.014454188563386816,0.015085535502296885,0.02992643920696987
mucin-1,0.06502893753661838,0.11283893188523808,0.05189848563446473,0.031992948793832215,0.11350112392794019
"type_ii_inositol_1,4,5-trisphosphate_5-phosphatase",0.008890422890694943,0.008336686323761342,0.009122202411337052,0.00952032734317297,0.012804970080731622
peptide_yy,0.06739008477256807,0.06707797451528143,0.05306796968093074,0.051467833395995886,0.0816474991626626
desumoylating_isopeptidase_1,0.0,0.01936129083109064,0.0,0.0,0.01615790233965053
receptor-type_tyrosine-protein_kinase_flt3,0.06529924755631009,0.06738830653213664,0.059300716772610285,0.05591794439533477,0.06829309717389888
arylsulfatase_b,0.051072737676167095,0.03375686300329271,0.06286803848783963,0.04924206215866673,0.039743887608087294
nicotinamide/nicotinic_acid_mononucleotide_adenylyltransferase_1,0.008890642627273338,0.008336892374131549,0.009122427876601185,0.0,0.008078626916832747
ras_suppressor_protein_1,0.0,0.030870576794945835,0.0,0.0,0.029910249154670734
growth_hormone_receptor,0.07643539212678882,0.06519543227504197,0.08933187458524074,0.0653711688901693,0.07097929509093459
"nad(p)_transhydrogenase,_mitochondrial",0.020646416387058022,0.00833444441893844,0.02118541356320827,0.019042463422207213,0.02088546514809227
ensconsin,0.0,0.0193626493456236,0.0,0.009519812225066466,0.016158787864681275
sphingosine_kinase_2,0.0,0.008336864679815573,0.009122397572815463,0.009520531022183308,0.008078600080448582
myelin_expression_factor_2,0.026681032487845542,0.02643804112008544,0.00911819298292173,0.0,0.028980276562850238
zinc_finger_protein_652,0.0,0.0,0.0,0.0,0.008078829764618557
neural_cell_adhesion_molecule_l1-like_protein,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
dna_helicase_mcm8,0.008890469742384178,0.00833673025731115,0.0,0.0,0.01615974737839791
cytosolic_carboxypeptidase-like_protein_5,0.014092601556407484,0.0,0.009122200384881285,0.0,0.012804967236165768
protein_phosphatase_1_regulatory_subunit_3b,0.008890754337113872,0.0,0.009122542498795114,0.0,0.0
rho_guanine_nucleotide_exchange_factor_5,0.0,0.0,0.0,0.0,0.008078829764618557
serpin_b5,0.05747331249576885,0.09897048601730148,0.0476732995646574,0.03369414777077322,0.09875917722891289
egf-containing_fibulin-like_extracellular_matrix_protein_2,0.008871392334889313,0.0340585018227039,0.03945808893441873,0.042565489972343676,0.041825158623963306
krueppel-like_factor_2,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
glutathione_peroxidase_3,0.05335078504265728,0.05934031420245301,0.04931215225224537,0.04745164898869232,0.06586727425954911
amyloid_beta_a4_precursor_protein-binding_family_b_member_1,0.0,0.013214874231838588,0.0,0.0,0.0080786564503805
brain-specific_angiogenesis_inhibitor_1-associated_protein_2-like_protein_1,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
fad-linked_sulfhydryl_oxidase_alr,0.014088266892964833,0.021553812497898322,0.00911939453896514,0.015087100967142865,0.027970744899478865
interleukin-18,0.1004020100060042,0.12465815855249136,0.08563946467974876,0.06909773490053275,0.15375635522626915
annexin_a8,0.0,0.021555426360725938,0.00912115963071247,0.009519239051941807,0.022686605606159285
protein_lin-7_homolog_a,0.0,0.0,0.0,0.02461672426712085,0.0
vesicle-fusing_atpase,0.0,0.01321449149581427,0.0,0.0,0.016159652661909843
tubulin-specific_chaperone_e,0.00889017209200027,0.0,0.018249095280762694,0.009520058774883265,0.008078199357309586
"actin,_cytoplasmic_1",0.06171385466350135,0.08019945865928102,0.059997363150060615,0.05871771215052304,0.08540501066646886
rna-binding_protein_with_multiple_splicing,0.024878840292547263,0.04602538450611474,0.034663856306765155,0.022031292483135276,0.048064695108367785
zinc_finger_protein_rfp,0.0,0.02341399699062901,0.0,0.0,0.024247028011528754
protein_set,0.01408982832649928,0.01667347127581694,0.014456325210639024,0.0,0.026856311262379185
rna-binding_protein_39,0.0,0.008337093589256286,0.0,0.0,0.0
protocadherin-11_x-linked,0.0,0.013214427703847205,0.0,0.0,0.0
ufm1-specific_protease_2,0.008890389115426741,0.013213821384023428,0.00912216775552407,0.0,0.01615890152837159
tyrosine_3-monooxygenase,0.014085392844314811,0.026436130860511393,0.0235845129963194,0.019037838168673046,0.027963704684047075
cystathionine_beta-synthase-like_protein,0.0,0.013214582332217735,0.009122259722571212,0.0,0.012805050529356373
n-acetyltransferase_8,0.052839242885682744,0.06335498329942528,0.04211917226336935,0.0344865254572168,0.06820815003396204
patatin-like_phospholipase_domain-containing_protein_4,0.020642838730347775,0.02155091586063917,0.014453745798076692,0.015085073397366137,0.030790741395147352
podocin,0.06420521312938511,0.053623132792913704,0.07093571294110847,0.06256402821805426,0.06121095398199487
tissue_factor_pathway_inhibitor,0.05901312726487036,0.07443388264680595,0.05024198138833332,0.05235651007876685,0.08005532981441275
dual_specificity_protein_phosphatase_23,0.0,0.008336944023571395,0.0,0.009520621631149358,0.008078676966244
placenta_growth_factor,0.03459554526793499,0.050383971291622906,0.02722636658907557,0.03613543464798055,0.05263450978387124
aquaporin-5,0.038957503469521836,0.05056527969706348,0.02722802852782169,0.03148922459746826,0.05260058422966613
nocturnin,0.0,0.008337045270393037,0.0,0.0,0.008078775076578382
carbonic_anhydrase_12,0.0436643654492466,0.0461889211377799,0.04387539935934235,0.028465617577849916,0.045972065697695214
micos_complex_subunit_mic60,0.008884932251686024,0.026434982785456963,0.014451208993374261,0.03021349728645114,0.026845013756173916
ephrin_type-a_receptor_2,0.0,0.02770595653598619,0.0,0.009517922763026997,0.030780796903675755
interleukin-1_receptor-associated_kinase_4,0.04584587040086322,0.03518155141402585,0.05999575096927521,0.05434069739745177,0.04190933789522285
cyclic_amp-responsive_element-binding_protein_3-like_protein_4,0.0,0.025018205465908872,0.0,0.0,0.02424175024050461
mitochondrial_carrier_homolog_2,0.0,0.0,0.0,0.0,0.012805447106349411
teneurin-4,0.0,0.023406660428126808,0.02358870785347234,0.009517147813468617,0.027965554697951665
peptidyl-prolyl_cis-trans_isomerase_fkbp1b,0.0,0.013213228974319416,0.018247855730311104,0.015090295503501713,0.016158108757716366
b2_bradykinin_receptor,0.01409047156552813,0.008335424444561172,0.014457950682099997,0.009518886302622013,0.02562321023055739
lysine-specific_demethylase_6a,0.0,0.0,0.009122622981627181,0.0,0.0
cdk5_regulatory_subunit-associated_protein_1,0.0,0.013214708096373689,0.0,0.0,0.012805172395967915
"succinate_dehydrogenase_cytochrome_b560_subunit,_mitochondrial",0.0,0.0,0.009122622981627181,0.0,0.0
tbc1_domain_family_member_1,0.0,0.0,0.0,0.0,0.008078829764618557
gtp-binding_protein_rheb,0.008889728064646982,0.016675453373181364,0.009121489470689784,0.0,0.020889450455075523
prohibitin,0.036966517824459026,0.047964035888435626,0.023463786315234825,0.009466746716813496,0.055260824144345605
"alanine--trna_ligase,_cytoplasmic",0.028180379206833965,0.02339603561496624,0.028917171736196647,0.026725749516651957,0.03496626399295876
alpha-mannosidase_2,0.0,0.01667553223443795,0.0,0.0,0.018761660325552473
